country,countryiso3code,education_expenditure_2015,education_expenditure_2016,education_expenditure_2017,education_expenditure_2018,education_expenditure_2019,education_expenditure_2020,education_expenditure_2021,education_expenditure_2022,exports_2015,exports_2016,exports_2017,exports_2018,exports_2019,exports_2020,exports_2021,exports_2022,gdp_2015,gdp_2016,gdp_2017,gdp_2018,gdp_2019,gdp_2020,gdp_2021,gdp_2022,gdp_per_capita_2015,gdp_per_capita_2016,gdp_per_capita_2017,gdp_per_capita_2018,gdp_per_capita_2019,gdp_per_capita_2020,gdp_per_capita_2021,gdp_per_capita_2022,health_expenditure_2015,health_expenditure_2016,health_expenditure_2017,health_expenditure_2018,health_expenditure_2019,health_expenditure_2020,health_expenditure_2021,infant_mortality_rate_2015,infant_mortality_rate_2016,infant_mortality_rate_2017,infant_mortality_rate_2018,infant_mortality_rate_2019,infant_mortality_rate_2020,infant_mortality_rate_2021,infant_mortality_rate_2022,inflation_rate_2015,inflation_rate_2016,inflation_rate_2017,inflation_rate_2018,inflation_rate_2019,inflation_rate_2020,inflation_rate_2021,inflation_rate_2022,life_expectancy_2015,life_expectancy_2016,life_expectancy_2017,life_expectancy_2018,life_expectancy_2019,life_expectancy_2020,life_expectancy_2021,life_expectancy_2022,pm25_air_pollution_2015,pm25_air_pollution_2016,pm25_air_pollution_2017,pm25_air_pollution_2018,pm25_air_pollution_2019,pm25_air_pollution_2020,population_2015,population_2016,population_2017,population_2018,population_2019,population_2020,population_2021,population_2022,undernourishment_rate_2015,undernourishment_rate_2016,undernourishment_rate_2017,undernourishment_rate_2018,undernourishment_rate_2019,undernourishment_rate_2020,undernourishment_rate_2021,unemployment_rate_2015,unemployment_rate_2016,unemployment_rate_2017,unemployment_rate_2018,unemployment_rate_2019,unemployment_rate_2020,unemployment_rate_2021,unemployment_rate_2022
Belarus,BLR,4.78750991821289,4.94654989242554,4.79500007629395,5.38110017776489,4.97948980331421,4.86263990402222,4.60641002655029,4.62823009490967,32749612425.9779,29831676604.3599,36550983211.0465,42294690637.257,41927389217.7152,37444226965.7625,49351334849.8725,46516126575.5303,56454889146.6088,47723545321.259,54725302249.8088,60031173807.7196,64410122847.3508,61371755326.2351,69673747131.87,73775179924.603,5967.06856034227,5039.77560949445,5785.53397723676,6360.05310087258,6837.76832136779,6542.8645398436,7489.71894713888,7994.64806074889,353,291,325,342,390,408,468,3.1,2.9,2.7,2.5,2.4,2.2,2,1.9,13.5344897649735,11.8365807653497,6.03183725177793,4.87230220550684,5.59815595039854,5.54814357456511,9.46028389623103,15.209675274081,73.6243902439025,73.8268292682927,74.1292682926829,74.1756097560976,74.2268292682927,72.4572195121951,72.3706829268293,73.1114634146342,17.6059281150121,15.8319434819688,15.7775132293532,16.9825400264261,15.6177925850738,14.6089903841381,9461076,9469379,9458989,9438785,9419758,9379952,9302585,9228071,2.5,2.5,2.5,2.5,2.5,2.5,2.5,5.881,5.844,5.648,4.763,4.165,4.049,3.9,3.574
Belgium,BEL,6.4515700340271,6.46173000335693,6.42534017562866,6.38107013702393,6.33397006988525,6.80185985565186,6.35551977157593,6.35551977157593,359721498493.008,378134817583.308,418211812445.412,451370851760.392,441538322416.47,413810111778.056,528203425024.41,558531627117.317,462335574841.484,476062757356.927,502764720556.354,543299066998.902,535865804349.803,526021513474.243,600904461226.347,583613982019.263,41008.296719472,42012.6227191016,44198.4823908691,47544.9811472757,46641.7214017087,45587.968308319,51863.8311565054,49942.0906424887,4442.40136719,4542.79492188,4782.64697266,5176.98388672,5049.57714844,5104.02539063,5680.23144531,3.4,3.4,3.3,3.3,3.3,3.2,3.1,3.1,0.561429152790065,1.97385264653181,2.12597086002607,2.05316499865186,1.43681956996429,0.740791812220344,2.44024851144084,9.597511728725,80.9926829268293,81.4390243902439,81.4926829268293,81.5951219512195,81.9951219512195,80.6951219512195,81.790243902439,81.6975609756098,13.3390429399775,12.3939007132505,12.7691577876359,12.4925874999047,11.2143791835506,11.2160664677018,11274196,11331422,11375158,11427054,11488980,11538604,11586195,11685814,2.5,2.5,2.5,2.5,2.5,2.5,2.5,8.482,7.83,7.086,5.948,5.36,5.555,6.264,5.558
Belize,BLZ,5.39020013809204,5.72171020507812,5.94967985153198,6.12682008743286,5.96499013900757,5.2163200378418,5.94879007339478,4.59650993347168,1130908308.86949,1059495918.07149,1128699565.48193,1182621336.2942,1238668189.09658,770543107.073235,1155566834.38017,1482477093.66212,2194709309.24204,2240593542.9757,2266664817.08822,2292787335.62452,2386792476.10637,2047727810.06777,2424575179.3783,2830507575.6841,6098.60007958976,6099.95710191497,6049.3919477765,6001.02426184093,6134.21523305713,5185.1580697602,6060.96822340845,6984.21695968163,285.84985352,292.99127197,281.6338501,287.60293579,298.96051025,279.65802002,310.19500732,13.5,12.9,12.2,11.6,11.1,10.5,9.9,9.4,-0.861584009427748,0.663427167917601,1.14765339305816,0.269982622646335,0.187069385181424,0.121434644614894,3.23563659237071,6.27689319447544,73.187,73.399,73.562,73.703,73.931,72.854,70.47,70.962,27.5566748212023,25.608806996967,26.1751165590281,26.7474102969967,26.1465334719171,28.6518070195516,359871,367313,374693,382066,389095,394921,400031,405272,6.8,6.4,6,5.3,4.8,4.7,4.9,7.578,7,6.596,7.899,9.053,10.7,10.157,8.724
Benin,BEN,3.17298007011414,2.89910006523132,3.53558993339539,2.93161988258362,2.96520113945007,3.09441518783569,3.20348429679871,3.37785911560059,2815204783.04203,3263416597.90044,3455561017.58914,3889962074.25631,4264042869.81671,3117343141.94693,3700039683.35829,3773162284.07503,11388160996.7738,11821065853.3838,12701655836.9467,14262408089.9261,14390708751.025,15686741883.934,17687623530.3355,17425418044.2906,1041.65252312918,1049.82030361083,1095.27445827386,1194.43821512774,1170.88599492622,1240.73315461172,1360.91147388169,1304.99479694323,28.41767883,29.34768677,29.22344017,34.44770432,29.37922096,30.64243507,35.12914658,63,61.8,60.5,59.2,57.9,56.4,55,53.6,0.218785923536154,-0.793310145785534,0.0432648555103608,0.919170717886054,0.732849371240975,3.02272119663769,1.73353962694036,1.35077863583527,59.377,59.539,59.856,60.14,60.454,60.088,59.821,59.954,66.6561284323416,59.4793406242621,58.3879587239383,54.0562679352757,46.5625275293874,51.0478241974862,10932783,11260085,11596779,11940683,12290444,12643123,12996895,13352864,8.1,8.7,9.5,10.4,10.6,10.2,9.9,1.855,1.835,1.722,1.473,1.402,1.565,1.694,1.473
Bermuda,BMU,1.50163996219635,1.91544389724731,1.32495999336243,1.93595468997955,1.92679822444916,1.89008772373199,1.88491690158844,1.92221343517303,3325330000,3403730000,3466748000,3719872000,3841155000,3246335000,3547380000,3950269000,6654541000,6899911000,7142316000,7225977000,7423465000,6887147000,7286607000,7827980000,102005.62564189,106885.878489327,111820.581466347,113050.73688163,116153.166121638,107791.886435134,114274.622043786,123091.123516,1134.1313840094879,1134.1313840094879,1134.1313840094879,1134.1313840094879,1134.1313840094879,1134.1313840094879,1134.1313840094879,22.28918274393044,22.28918274393044,22.28918274393044,22.28918274393044,22.28918274393044,22.28918274393044,22.28918274393044,22.28918274393044,6.822023808598006,6.822023808598006,6.822023808598006,6.822023808598006,6.822023808598006,6.822023808598006,6.822023808598006,6.822023808598006,80.918,80.608,82.351,80.825,81.033,81.136,79.28,81.571,6.97448269449194,7.54273526156963,7.67124972072296,7.39756678060384,7.20679905172813,7.33600052500811,65237,64554,63873,63918,63911,63893,63764,63595,10.40303758271943,10.40303758271943,10.40303758271943,10.40303758271943,10.40303758271943,10.40303758271943,10.40303758271943,7.537396776404586,7.537396776404586,7.537396776404586,7.537396776404586,7.537396776404586,7.537396776404586,7.537396776404586,7.537396776404586
Bhutan,BTN,5.78269910812378,5.89159393310547,6.22741651535034,5.74371290206909,4.50982761383057,5.54341268539429,6.59838628768921,7.46982002258301,689955708.902602,639419597.613899,737148240.393287,754068459.109354,860577769.710033,689742222.110421,808455579.021043,747500801.19468,2154921010.65558,2322730512.46893,2591358115.15844,2583335723.32125,2735683408.57651,2457604042.40959,2768802803.18141,2898227713.22315,2899.22829354394,3097.96123360501,3427.17384540098,3389.77730275615,3564.59877149986,3181.33974675871,3561.22528660505,3704.01839495326,96.52057648,97.18308258,103.39090729,101.69933319,115.32080841,133.70314026,120.43117523,25.5,24.6,23.6,22.9,22.1,21.4,20.7,20.1,4.54814395082205,3.21988689395718,4.95508366985129,2.7239638618372,2.7264303738882,5.62936522632514,7.3468144053353,5.63916671396365,70.343,70.602,70.847,71.129,71.391,71.609,71.815,72.229,37.4856911286561,36.9416122831151,33.8115150358203,34.0838819368766,30.051897764158,23.9456576369223,743274,749761,756121,762096,767459,772506,777486,782455,10.40303758271943,10.40303758271943,10.40303758271943,10.40303758271943,10.40303758271943,10.40303758271943,10.40303758271943,2.45,2.737,3.039,3.35,2.72,5.03,4.804,5.947
Bolivia,BOL,8.14342975616455,8.15060997009277,8.09724044799805,8.01587009429932,8.09103965759277,8.43710994720459,7.96215009689331,7.57550001144409,10186598885.6729,8311504862.51809,9341206396.52677,10470274254.7033,10210442518.0897,7425817973.9508,11243140347.3227,14351785311.1433,33000198248.9146,33941126193.9219,37508642170.767,40287647930.5355,40895322850.9407,36629843806.0781,40406111693.1983,44008282879.8842,2975.64881143063,3013.50270721666,3280.0082139387,3471.0069506501,3472.38083136442,3068.81255516456,3345.02300209796,3600.12163502163,194.92401123,205.92243958,212.87913513,229.22540283,239.17544555999999,246.19775391,272.95922852,25.8,24.7,23.6,22.7,21.8,21,20.3,19.6,4.05961041135645,3.62321431764138,2.8227580554717,2.27205987230155,1.83954504969026,0.940742153381849,0.737383721452275,1.74632872945969,67.318,67.628,67.701,67.748,67.841,64.467,63.63,64.928,27.4574711709407,28.0546140290721,26.5418633872389,25.1667590386614,24.4849924422413,22.879459074231,11090085,11263015,11435533,11606905,11777315,11936162,12079472,12224110,16,14.9,14.2,13.8,13.7,16.2,19.4,3.111,3.498,3.655,3.519,3.682,7.903,5.089,3.552
Bosnia and Herzegovina,BIH,3.01811289787292,4.26451015472412,2.83868432044983,3.89297008514404,4.04449987411499,3.01954078674316,4.13622999191284,4.13622999191284,5760366704.24363,6146467330.90555,7390002149.41859,8600140616.84324,8201251111.85139,6913561098.91262,10078259875.6899,11807523801.6356,16404348871.4437,17116926327.6247,18326373366.1105,20484053868.9246,20482608755.379,20226036564.4129,23672712242.2149,24534663636.1778,4654.60862038896,4917.26376596306,5327.39230422044,6024.49314979655,6094.72482322311,6095.10423658487,7237.27446250665,7587.58817346075,430,449,470,528,544,591,692,5.5,5.5,5.5,5.5,5.5,5.4,5.3,5.2,6.822023808598006,6.822023808598006,6.822023808598006,6.822023808598006,6.822023808598006,6.822023808598006,6.822023808598006,6.822023808598006,76.182,76.808,76.935,77.093,77.241,76.225,75.3,75.293,33.8055310132726,30.384676952561,30.9018207776211,32.4989922059154,26.7157922521039,26.6019532713554,3524324,3480986,3440027,3400129,3360711,3318407,3270943,3233526,2.5,2.5,2.5,2.5,2.5,2.5,2.5,27.695,25.408,20.527,18.4,15.692,15.868,14.897,12.657
Botswana,BWA,8.39457988739014,8.73589324951172,7.80924463272095,7.90538597106934,8.39899635314941,8.05833625793457,8.05833625793457,8.05833625793457,7183595978.7509,8236832499.81332,6912339736.57387,7532912345.37339,6203274315.31089,4681117525.27574,7858679909.85688,8848562925.38457,13530748844.505,15082637184.0496,16105155856.7708,17031943186.1353,16725908148.5481,14960291105.9316,18750946600.1423,20321958850.0363,5869.73757890628,6411.5518615966,6705.34084567283,6947.81784114167,6691.16084579207,5875.07043504191,7244.15854755666,7726.11099664689,358.22320557,369.84204102,444.55603027,419.6545105,408.89602661,358.90551758,457.46298218,38.9,38.1,35.4,34.3,33.5,32.7,32.1,31.2,3.06203169580558,2.81495791361944,3.30828076768219,3.23801558947715,2.77286442863321,1.8903591682421,7.24097765588442,11.665567478802,63.818,65.464,66.753,65.422,65.464,65.647,61.141,65.913,22.0461450923733,21.2522533064009,19.9663232166838,19.9110410814922,19.2035484352255,18.9057549925814,2305171,2352416,2401840,2451409,2499702,2546402,2588423,2630296,24.1,25,26.3,26.4,26.4,24.5,22.9,18.939,19.343,19.678,19.679,20.094,21.017,23.106,23.615
Brazil,BRA,6.24105978012085,6.314040184021,6.32047986984253,6.08851003646851,5.96346998214722,5.77150011062622,5.4969801902771,5.4969801902771,232488824444.589,223863343103.297,258330777006.501,280543266303.121,264562979421.068,242872071018.291,319251201403.084,383177602116.201,1802212206904.68,1795693482652.52,2063514977334.32,1916933898038.36,1873288205186.45,1476107231194.11,1670647399034.67,1951923942083.32,8783.2154236384,8680.73646873878,9896.71889500528,9121.02099480377,8845.32414932264,6923.6999117682,7794.88097933152,9065.49733395404,782.52294922,795.93798828,937.34289551,863.28173828,850.43286133,704.99536133,761.26776123,14.2,15,13.7,13.4,13.2,13,12.8,12.5,9.02990102416136,8.73914352329393,3.44637335032669,3.66485028376729,3.73297621216894,3.21176803803376,8.30165975585673,9.28010608956873,74.332,74.442,74.827,75.109,75.338,74.009,72.75,73.425,12.4042007642389,12.1085038135727,12.2193388464901,12.2516401526844,12.3488400923542,12.1793252040724,205188205,206859578,208504960,210166592,211782878,213196304,214326223,215313498,2.5,2.5,2.5,2.5,2.5,3.7,4.7,8.538,11.58,12.792,12.33,11.936,13.697,13.159,9.231
British Virgin Islands,VGB,4.70450019836426,3.26105642318726,2.45708990097046,2.42555999755859,2.50096988677979,2.70538997650146,2.86991333961487,2.48401999473572,857877335803.8926,857877335803.8926,857877335803.8926,857877335803.8926,857877335803.8926,857877335803.8926,857877335803.8926,857877335803.8926,2742780673309.3203,2742780673309.3203,2742780673309.3203,2742780673309.3203,2742780673309.3203,2742780673309.3203,2742780673309.3203,2742780673309.3203,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,16276.508004403107,1134.1313840094879,1134.1313840094879,1134.1313840094879,1134.1313840094879,1134.1313840094879,1134.1313840094879,1134.1313840094879,13.6,13.4,13.1,12.8,12.5,12.3,12,11.6,6.822023808598006,6.822023808598006,6.822023808598006,6.822023808598006,6.822023808598006,6.822023808598006,6.822023808598006,6.822023808598006,75.675,75.724,74.785,75.831,75.863,75.849,74.494,76.373,25.922851559911447,25.922851559911447,25.922851559911447,25.922851559911447,25.922851559911447,25.922851559911447,29366,29739,30060,30335,30610,30910,31122,31305,10.40303758271943,10.40303758271943,10.40303758271943,10.40303758271943,10.40303758271943,10.40303758271943,10.40303758271943,7.537396776404586,7.537396776404586,7.537396776404586,7.537396776404586,7.537396776404586,7.537396776404586,7.537396776404586,7.537396776404586
Brunei Darussalam,BRN,4.325194104507074,4.42540979385376,4.325194104507074,4.325194104507074,4.325194104507074,4.325194104507074,4.325194104507074,4.325194104507074,6750982427.2262,5651998520.28491,6012333920.6353,7045735066.37537,7804888584.60408,6886059825.91906,11228855780.6292,14411072071.9153,12930291487.9581,11400466356.3898,12128183904.4501,13566937673.7966,13469235364.7032,12005799653.9835,14006496617.4458,16681536466.7183,30681.4339698653,26762.0350436621,28186.9867351423,31240.5017887246,30748.3092371228,27179.3528869398,31448.9127482937,37152.4769749763,732.39416504,681.97344971,639.91967773,753.81182861,674.65161133,650.47821045,693.40557861,8.5,8.5,8.6,8.6,8.6,8.6,8.6,8.5,-0.488347420743522,-0.278693265753083,-1.2605056462896,1.02505179290212,-0.390522069165529,1.94031996607184,1.73341388450593,3.68225030604216,74.75,74.733,74.722,74.712,74.748,74.795,74.642,74.551,7.76801290951484,7.70809372713425,7.23064895379441,7.49485587718805,7.94585811311948,7.59726503432135,421437,425994,430276,434274,438048,441725,445373,449002,10.40303758271943,10.40303758271943,10.40303758271943,10.40303758271943,10.40303758271943,10.40303758271943,10.40303758271943,7.694,8.521,9.316,8.7,6.6,7.409,4.905,5.191
Bulgaria,BGR,3.91208434104919,3.39370822906494,4.07755994796753,4.04709005355835,4.19902992248535,4.50513982772827,4.73032999038696,4.73032999038696,32421689925.1191,34473444450.7329,39745419626.87,43611497494.1127,44046291568.8856,39498545815.5697,51602387978.4725,62514132120.168,50811995688.6771,53964253211.84,59309748166.1179,66370132238.3914,68881010245.5498,70368758395.141,84041493015.6618,90346169914.9349,7078.86032298969,7570.93165511708,8381.88134621669,9447.65589681469,9874.33632625168,10148.3423954435,12219.3418706779,13974.4492487792,521,562,625,690,698,857,1040,6.8,6.4,6.1,5.8,5.6,5.4,5.2,5,-0.104633261008385,-0.79864988645371,2.06159619443141,2.81454473824829,3.10372944796781,1.67244096855756,3.29774435299515,15.3252589264366,74.6146341463415,74.8121951219512,74.8146341463415,74.9634146341464,75.1121951219512,73.6585365853659,71.4634146341463,74.3609756097561,20.7936901250081,19.979167405734,20.0337858184501,19.7159830127087,17.5380256575647,17.1474236131426,7177991,7127822,7075947,7025037,6975761,6934015,6877743,6465097,3.7,3.8,3.1,2.8,2.7,2.5,2.5,9.143,7.575,6.164,5.212,4.23,5.125,5.267,4.268
Burkina Faso,BFA,3.67008996009827,4.649279952049255,5.62846994400024,5.488609790802,5.40713691711426,5.15086507797241,5.22401523590088,5.27651214599609,3089098213.34422,3325889850.03121,3731626300.73619,4461756780.16476,4690831780.11539,5632452790.61293,6460187758.59424,5934845694.84876,11832159315.6298,12833363045.3367,14106955615.3442,15890066221.2882,16032813501.6639,17725010530.7894,19643166853.6641,18820219331.2261,632.12668582235,665.786328598963,711.184543433623,779.202768619387,765.229560401644,823.552410880968,888.803610895832,830.043965850311,32.44025803,39.64500427,43.07155609,39.00283813,41.07073212,54.17696762,56.95098114,59.4,57.9,56.5,55.1,53.8,52.5,51.2,50.1,0.724838981070517,0.441041448058902,1.48299897161325,1.95594302672523,-3.2333893398333,1.88443993781991,3.65353287214209,14.2902354303358,58.845,59.326,59.536,60.047,60.039,59.731,59.27,59.766,71.873244459767,66.0917117316937,60.3100692778775,58.1036119011901,50.7057233570721,58.4706762025055,18718019,19275498,19835858,20392723,20951639,21522626,22100683,22673762,13.3,13.6,13.7,14,14.6,15.5,16.2,4.468,4.594,4.66,4.695,4.701,4.985,5.11,5.348
Burundi,BDI,7.10290956497192,4.96585083007812,5.00918865203857,5.4135274887085,5.34668445587158,5.32158517837524,4.87114191055298,4.82104730606079,199192399.041752,168837908.896205,164138992.722486,151646759.797055,133258587.053003,120542434.078728,138797984.687655,165971200.659665,3104003546.26497,2644487776.50077,2723586962.84034,2667182199.51333,2576518879.82353,2649680261.44299,2775798697.46022,3338722827.65691,289.359627206129,242.539527292978,244.14542219677,232.060616627711,216.972970900616,216.827417481114,221.157803429854,259.025031363088,18.2036705,19.16795921,19.77140808,19.27294159,22.95755196,27.07072449,24.26920891,46,44.1,42.5,41.1,39.8,38.6,37.5,36.4,5.54468891259779,5.55768961400965,16.0525353030392,-2.81469807668465,-0.686772170797359,7.32110643415521,8.40453845076341,18.8008786664945,60.217,60.793,61.553,61.688,62.351,61.566,61.663,61.977,30.120746318795,30.7630623664928,29.3039698472733,28.3384994863636,28.7747369895123,29.6541345084659,10727148,10903327,11155593,11493472,11874838,12220227,12551213,12889576,10.40303758271943,10.40303758271943,10.40303758271943,10.40303758271943,10.40303758271943,10.40303758271943,10.40303758271943,1.444,1.356,1.258,1.157,1.053,1.03,1.11,0.919
Cabo Verde,CPV,4.80622005462646,4.75475978851318,4.59278011322021,4.78792285919189,4.16529989242554,5.10140037536621,6.03750085830688,4.67288541793823,719811847.367087,767162452.285936,840005276.517296,1011390795.76429,1051880072.22161,460735344.52853,489360325.016943,915345577.828108,1749857620.35329,1849789985.99572,1996741539.95088,2205099506.99994,2252177124.32402,1821565613.68613,2051842609.64558,2303738020.15148,3169.07890082563,3312.69674458487,3534.34357478817,3860.4548075811,3903.05031683625,3126.39985872259,3489.97339736459,3883.91115917161,139.48536682,144.32522583,165.03762817,178.77836609,171.77171326,196.26963806,247.90794373,15.7,14.6,13.7,12.8,12.1,11.5,11,10.6,0.131187999024545,-1.40781637091706,0.784415251101334,1.25699566690509,1.10666674296063,0.605795808395385,1.86215297494647,7.93092925430087,74.62,75.742,76.593,75.733,76.004,74.808,74.052,74.722,51.4204136901671,43.0314900855625,53.8692623569653,31.7384229474609,39.3519135244555,42.3225220905558,552166,558394,564954,571202,577030,582640,587925,593149,21.4,21.7,20.9,19.8,18.5,18.1,18.2,11.905,12.075,12.24,12.17,12.118,14.66,13.906,12.272
