country,countryiso3code,population_2022,population_2021,population_2020,population_2019,population_2018,population_2017,population_2016,population_2015,gdp_2022,gdp_2021,gdp_2020,gdp_2019,gdp_2018,gdp_2017,gdp_2016,gdp_2015,unemployment_rate_2022,unemployment_rate_2021,unemployment_rate_2020,unemployment_rate_2019,unemployment_rate_2018,unemployment_rate_2017,unemployment_rate_2016,unemployment_rate_2015,inflation_rate_2022,inflation_rate_2021,inflation_rate_2020,inflation_rate_2019,inflation_rate_2018,inflation_rate_2017,inflation_rate_2016,inflation_rate_2015,exports_2022,exports_2021,exports_2020,exports_2019,exports_2018,exports_2017,exports_2016,exports_2015,gdp_per_capita_2022,gdp_per_capita_2021,gdp_per_capita_2020,gdp_per_capita_2019,gdp_per_capita_2018,gdp_per_capita_2017,gdp_per_capita_2016,gdp_per_capita_2015,life_expectancy_2022,life_expectancy_2021,life_expectancy_2020,life_expectancy_2019,life_expectancy_2018,life_expectancy_2017,life_expectancy_2016,life_expectancy_2015,pm25_air_pollution_2022,pm25_air_pollution_2021,pm25_air_pollution_2020,pm25_air_pollution_2019,pm25_air_pollution_2018,pm25_air_pollution_2017,pm25_air_pollution_2016,pm25_air_pollution_2015,education_expenditure_2022,education_expenditure_2021,education_expenditure_2020,education_expenditure_2019,education_expenditure_2018,education_expenditure_2017,education_expenditure_2016,education_expenditure_2015,undernourishment_rate_2022,undernourishment_rate_2021,undernourishment_rate_2020,undernourishment_rate_2019,undernourishment_rate_2018,undernourishment_rate_2017,undernourishment_rate_2016,undernourishment_rate_2015,health_expenditure_2022,health_expenditure_2021,health_expenditure_2020,health_expenditure_2019,health_expenditure_2018,health_expenditure_2017,health_expenditure_2016,health_expenditure_2015,infant_mortality_rate_2022,infant_mortality_rate_2021,infant_mortality_rate_2020,infant_mortality_rate_2019,infant_mortality_rate_2018,infant_mortality_rate_2017,infant_mortality_rate_2016,infant_mortality_rate_2015
St. Kitts and Nevis,KNA,47657,47606,47642,47712,47761,47785,47788,47790,981429629.62963,858622222.222222,883922222.222222,1107855555.55556,1076548148.14815,1056977777.77778,1006818518.51852,957222222.222222,NA,NA,NA,NA,NA,NA,NA,NA,2.66817533111249,1.195688870384,-1.16724501769353,-0.329562063663977,-1.03712214131572,0.694916711613604,-0.687037123294039,-2.30187563045616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.027,71.682,71.627,71.572,71.467,71.84,71.74,70.763,NA,NA,NA,NA,NA,NA,NA,NA,3.63147068023682,2.78379011154175,3.10357975959778,2.98651361465454,3.03419542312622,3.15901589393616,3.12435936927795,2.54938006401062,NA,NA,NA,NA,NA,NA,NA,NA,NA,1114.37426758,1050.64367676,1204.34094238,1103.17370605,1167.66101074,1144.53564453,1026.50805664,13.3,13.7,14.1,14.5,14.8,15.2,15.5,15.7
St. Lucia,LCA,179857,179651,179237,178583,177888,177163,176413,175623,2343703788.17323,1834796401.63261,1497825994.23221,2092081549.02444,2060955555.55556,1998503703.7037,1868544444.44444,1807640740.74074,15.934,20.514,25.225,15.613,19.329,19.136,19.928,20.851,6.37814695133351,2.41070312174393,-1.75580833517594,0.539087559191757,1.93561893150602,0.104262078958441,-3.07821765676927,-0.983600952696996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.294,71.111,73.416,73.445,73.357,73.127,73.112,73.138,NA,NA,NA,NA,NA,NA,NA,NA,3.69847011566162,NA,3.62086009979248,3.27267003059387,3.33277988433838,3.63334321975708,5.20954990386963,3.88088011741638,NA,NA,NA,NA,NA,NA,NA,NA,NA,584.67047119,574.37976074,491.40679932,484.15499878,492.83010864,470.37518311,464.57443237,16,16.1,16.2,16.2,16.2,16.2,16.2,16.2
St. Martin (French part),MAF,31791,31948,32553,33121,33852,34496,34811,35020,NA,649206262.847519,NA,652206037.103874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.55,80.379,80.149,79.983,80.614,78.59,79.475,79.309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
St. Vincent and the Grenadines,VCT,103948,104332,104632,104924,105281,105549,105963,106482,966492592.592592,872225925.925926,869111111.111111,910766666.666667,884329629.62963,844040740.740741,814303703.703704,786555555.555555,19.51,20.279,20.563,19.22,18.968,18.988,19.01,19.121,5.66009779226552,1.57272932500558,-0.628131309354654,0.91306972532459,2.32414485367921,2.15333648840511,-0.149641647633284,-1.73361194953959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.972,69.629,72.126,72.835,74.128,74.305,74.28,74.407,NA,NA,NA,NA,NA,NA,NA,NA,7.20952939987183,NA,5.46375846862793,NA,6.16111660003662,5.37974977493286,5.43737411499023,4.95615243911743,NA,3.1,3.6,3.3,3.2,3.6,4.3,5,NA,448.31021118,402.05984497,369.37362671,357.32647705,338.26269531,314.80490112,303.9425354,10.1,10.6,11.2,11.8,12.6,13.4,14.2,15.1
Sudan,SDN,46874204,45657202,44440486,43232093,41999059,40679828,39377169,38171178,51666875363.0963,34229513774.9936,27034593750,32338079165.2893,32333780383.2924,41283617976.1905,42630376000,51726758676.7677,7.53,11.466,12.368,12.014,12.605,13.206,13.812,14.512,138.80846024176,359.093040778999,163.257782355458,50.9940515002965,63.2925073455888,32.3516260968437,17.750253831196,16.9095706050977,811770224.745841,770119708.003068,1385607465.42553,2733532469.42149,2473599508.59951,2523314285.71429,2133433333.33333,3322363636.36364,NA,NA,NA,NA,NA,NA,NA,NA,65.578,65.267,65.614,65.876,65.681,65.445,64.78,64.659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.9,11.6,11.3,11.5,11.1,10.6,9.7,NA,21.58010864,23.34439278,35.51281357,35.53091431,71.14331818,93.67060852,98.24565125,37,38.1,39.2,40.2,41.3,42.3,43.4,44.5
Suriname,SUR,618040,612985,607065,600301,593715,587559,581453,575475,3620987993.32637,3081401725.88833,2911807496.20227,4016040575.08796,3996198866.57453,3591679430.99988,3317421648.09918,5126237646.22072,8.232,8.459,8.726,7.545,7.685,7.883,7.917,7.22,52.446027276241,59.1196626251977,34.889784309078,NA,NA,21.9969430173304,55.4123879763196,6.89390359168238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.289,70.274,72.561,72.242,72.553,72.417,71.592,70.8,NA,NA,NA,NA,NA,NA,NA,NA,3.43460845947266,4.13154983520508,4.58425712585449,6.77857303619385,4.92259359359741,5.45861291885376,5.64051914215088,5.53479623794556,NA,9,9.1,9,9.2,9.7,9.7,9,NA,298.93280029,464.22265625,611.95446777,450.16079712,325.37649536,341.91546631,517.38494873,14.8,15.4,15.8,16.3,16.8,17.3,17.8,18.3
Sweden,SWE,10486941,10415811,10353442,10278887,10175214,10057698,9923085,9799186,590409594949.102,639714956069.468,547054174235.876,533879529188.454,555455371487.089,541018749769.097,515654671469.547,505103781349.757,7.392,8.722,8.291,6.833,6.365,6.718,6.99,7.432,8.36929098869189,2.16319736447153,0.497367318853572,1.78415097403835,1.95353530127028,1.79449904665589,0.984269244577992,-0.0467847449832812,312099720816.93,297447345126.914,239868498785.734,255243590341.126,253749019031.884,236613045812.244,220140602021.142,221067597699.186,NA,NA,NA,NA,NA,NA,NA,NA,83.109756097561,83.0560975609756,82.3560975609756,83.109756097561,82.5585365853659,82.409756097561,82.3073170731707,82.2048780487805,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.57219982147217,7.92561006546021,7.63851022720337,7.64084005355835,7.56883001327515,7.61861991882324,7.4439001083374,NA,2.5,2.5,2.5,2.5,2.5,2.5,2.5,5980,6901,6003,5653,6005,5838,5681,5599,2,2.1,2.1,2.2,2.2,2.3,2.3,2.3
Switzerland,CHE,8775760,8704546,8638167,8575280,8514329,8451840,8373338,8282396,818426550206.45,813408787222.499,741999406005.627,721369112726.724,725568717468.001,695200833086.499,687895460902.713,694118186379.628,4.3,5.097,4.817,4.394,4.713,4.797,4.918,4.801,2.83502798644463,0.581814168489856,-0.725874933313384,0.362886179940614,0.936335464113563,0.533787839825897,-0.434618664285835,-1.14390867228183,629661502933.761,579859246134.697,475588653393.81,483067666222.233,489600609479.659,461255257229.42,459636103721.801,443048390064.017,NA,NA,NA,NA,NA,NA,NA,NA,83.4536585365854,83.7512195121951,83,83.9048780487805,83.7536585365854,83.5512195121951,83.6024390243903,82.8975609756098,NA,NA,NA,NA,NA,NA,NA,NA,4.88824462890625,5.03708982467651,5.27676010131836,5.01438999176025,4.93008995056152,5.01765012741089,4.98163986206055,4.99559020996094,NA,2.5,2.5,2.5,2.5,2.5,2.5,2.5,NA,10897.45019531,10085.45605469,9341.0625,9212.43261719,9119.96972656,9078.75878906,9082.45019531,3.5,3.5,3.5,3.5,3.6,3.6,3.7,3.7
Syrian Arab Republic,SYR,22125249,21324367,20772595,20098251,19333463,18983373,18964252,19205178,NA,8980060818.72145,11155888304.0023,22583045052.56,21497782880.7488,16369843341.3865,12597854884.462,16466863097.2125,13.813,14.796,15.176,13.393,13.554,13.67,13.867,14.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,2226608572.93366,1648856243.59053,2938069170.95181,3206830229.91789,3165874596.02656,2731227398.56799,2353296639.13311,NA,NA,NA,NA,NA,NA,NA,NA,72.3,72.063,72.14,71.822,70.145,68.481,65.993,65.124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.8,25.7,23.6,20.1,16.8,13.5,11.1,NA,NA,NA,NA,NA,NA,NA,NA,17.8,18.1,18.6,20.4,25.7,24.4,23.2,26.7
Tajikistan,TJK,9952787,9750064,9543207,9337003,9128132,8925525,8725318,8524063,10713525200.3998,8937805347.13963,8133963550.65742,8300813599.3084,7764999999.45362,7536402852.85802,6992416096.89018,8271431485.07484,6.981,7.253,7.176,6.898,6.898,6.9,6.9,7.554,NA,NA,NA,NA,NA,NA,6.00458082322139,5.7145594964971,1751996065.65997,2161333822.62564,1409153432.56143,1243456836.44712,1116255903.44978,1125074885.30063,923021947.694359,810823484.28563,NA,NA,NA,NA,NA,NA,NA,NA,71.288,71.594,67.994,70.867,70.353,69.905,69.549,69.306,NA,NA,NA,NA,NA,NA,NA,NA,5.71509790420532,5.70163345336914,5.73725271224976,5.48427629470825,5.38508749008179,5.54471778869629,5.73094129562378,4.96774005889893,NA,9.3,9.3,9.8,10.5,12.3,14.1,16.3,NA,73,70,62,60,58,56,64,26.7,27.6,28.5,29.4,30.2,31.1,31.9,32.7
Tanzania,TZA,65497748,63588334,61704518,59872579,58090443,56267032,54401802,52542823,75769974505.0106,70655628147.8986,66068737786.063904,61026731925.9213,57003712892.0858,53274884532.7886,49774409374.4538,47413919817.124,2.609,2.806,2.781,2.518,2.409,2.313,2.237,2.162,4.35027204269101,3.69091958802199,3.29029062798325,3.4642805799902,3.49445848856181,5.31871605228931,5.17476629301493,5.58816952959298,11678964531.4076,9976590469.46969,8921839002.43059,9786702081.68473,8401858982.5961,8344707045.48532,8138103520.92867,8110109048.57517,NA,NA,NA,NA,NA,NA,NA,NA,66.782,66.201,66.408,66.989,66.535,65.999,65.386,64.651,NA,NA,NA,NA,NA,NA,NA,NA,3.23824501037598,3.11515331268311,3.23097252845764,3.59683632850647,3.96343588829041,4.40038347244263,4.10196733474731,4.19486570358276,NA,23.5,22.2,22.3,22.2,21.8,21.1,20.5,NA,37.15989685,31.39298439,39.5618248,40.83135605,38.65550995,36.26340103,32.90985107,30,31.1,32.1,33.3,34.5,36.1,37.7,39.1
Thailand,THA,71697030,71601103,71475664,71307763,71127802,70898202,70607037,70294397,495645210972.751,506256494297.34,500461898480.246,543976691793.886,506754208404.485,456356813536.764,413366349747.508,401296238228.084,0.94,1.215,1.099,0.716,0.766,0.83,0.688,0.597,6.07741228434321,1.23039541318384,-0.845937147357041,0.706728601314311,1.06389754183015,0.665631893135106,0.188149704448234,-0.900424963291569,323968095968.786,296424506130.06,257709985018.377,323768892197.357,328569784686.743,304266013738.262,277248464807.286,271423493717.844,NA,NA,NA,NA,NA,NA,NA,NA,79.68,78.715,79.274,78.975,78.662,78.394,78.049,77.717,NA,NA,NA,NA,NA,NA,NA,NA,2.61187028884888,2.98212432861328,3.15314173698425,3.02221417427063,3.19769406318665,3.46532154083252,3.76761746406555,3.86397624015808,NA,5.2,5.6,6,6.5,6.8,6.8,6.9,NA,364.36968994,305.08792114,289.17828369,275.67111206,247.99453735,230.60774231,219.91911316,7,7.2,7.4,7.7,8,8.3,8.6,8.9
Timor-Leste,TLS,1341296,1320942,1299995,1280438,1261845,1243235,1224562,1205813,3204753000,3621958000,2162619200,2027034000,1566157200,1598208400,1652603700,1595205100,1.537,2.344,2.792,3.129,3.732,4.212,4.657,4.45,NA,NA,NA,0.958812739702808,2.29424307036253,0.52297668038404,-1.46984287886469,0.646148614181249,1784365000,2302354000,792950600,431191700,45614300,38179900,51780000,48508500,NA,NA,NA,NA,NA,NA,NA,NA,69.056,67.737,68.475,68.268,68.017,67.745,67.446,67.137,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9738941192627,3.65287351608276,4.17968893051147,4.87440967559814,5.20052242279053,6.0120096206665,6.29249811172485,NA,22.3,23.7,23.8,25,26.1,27.1,27.6,NA,134.9980011,120.86974335,79.26290131,78.94738007,86.74957275,92.97782898,101.42063141,41.5,42.9,44.3,45.7,47.2,48.6,50,51.5
Togo,TGO,8848699,8644829,8442580,8243094,8046679,7852795,7661354,7473229,8169476148.95692,8342243645.94438,7400284167.78479,6992700101.37188,7029300383.08031,6387422517.69225,6071170959.12093,5755461035.44333,2.065,2.285,2.211,2.056,2.903,3.744,2.963,2.204,7.96757361617945,4.1862150652352,1.69928463299408,0.674652770077436,0.927755426457183,-0.981889868943119,1.28544847051417,2.58500390801595,2091318175.7473,1971234503.84417,1721567222.6082,1665133404.82303,1702774383.34119,1588718291.83076,1578284066.71442,1495042878.28236,NA,NA,NA,NA,NA,NA,NA,NA,61.588,61.619,61.035,60.901,60.244,60.154,59.55,59.396,NA,NA,NA,NA,NA,NA,NA,NA,3.79811930656433,4.23118162155151,4.09133672714233,4.20166826248169,4.09162998199463,3.76526999473572,3.6624801158905,3.71097993850708,NA,17.4,17.5,18.8,19.7,20,20.3,19.8,NA,54.14671707,54.17138672,50.15758133,53.81824493,52.88779449,51.94157028,37.41205215,42.1,43.2,44.4,45.6,46.8,48.1,49.4,50.8
Tonga,TON,106858,106017,105254,104951,105150,105415,105707,106122,500274898.085221,469228219.665791,484796854.918756,512053692.078675,488906838.594866,460374354.847247,420548712.433288,437003078.563584,2.354,2.111,2.675,2.164,2.248,2.132,2.048,2.028,10.9713652903022,5.64051140636751,-0.349737696727496,1.17954334821808,5.03209691984874,7.51706283551115,2.57815515245081,-1.05399831971283,NA,58759874.709987,99820487.6139917,112507581.699692,104684873.260084,102005272.055527,91160760.3870028,74117113.0463781,NA,NA,NA,NA,NA,NA,NA,NA,71.27,70.986,70.928,70.871,70.779,70.713,70.661,70.607,NA,NA,NA,NA,NA,NA,NA,NA,5.64619207382202,4.92703914642334,4.86051654815674,5.27322959899902,4.96945524215698,5.05922508239746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,279.24603271,246.840271,229.94410706,219.28793335,212.57102966,191.9367218,169.94888305999999,9.4,9.6,9.9,10.1,10.3,10.5,10.6,10.7
Trinidad and Tobago,TTO,1531044,1525663,1518147,1519955,1504709,1478607,1469330,1460177,30053575132.142,24496505940.6673,20807571314.3043,23775754304.6652,24569079488.3913,24040299977.8745,23713671528.1421,27026080986.578,4.383,4.446,4.206,3.523,3.49,3.385,3.207,2.428,5.82838638517959,2.05922746915458,0.598986330824643,1.00054293027237,1.01856930188822,1.88038440183532,3.07066742464024,4.66121598098264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.708,72.971,74.406,74.228,73.802,74.23,74.281,74.503,NA,NA,NA,NA,NA,NA,NA,NA,2.87970423698425,3.00432991981506,4.2576699256897,3.54284954071045,3.64017295837402,3.52995157241821,4.17230987548828,4.45339345932007,NA,12.2,13.4,13.2,12.7,12,11.5,11.3,NA,1125.39733887,1045.72900391,1071.89624023,1055.90356445,1058.94311523,1041.01623535,1039.05749512,13.8,14.2,14.7,15.2,15.7,16.2,16.7,17.2
Tunisia,TUN,12356117,12262946,12161723,12049314,11933041,11811443,11685667,11557779,44579761022.8993,46812290143.344,42491816475.7118,41905540184.424,42686580020.8322,42163530590.9462,44360072680.4476,45779494041.9295,15.301,16.505,17.576,17.153,15.459,15.33,15.557,15.159,8.30646124447623,5.706350208307,5.63415115897625,6.72007532863799,7.30759176031652,5.30884839565844,3.62939937384381,4.437371273215,22927244033.6243,19667292546.3067,16143392839.7452,19255781270.1806,19416275921.684,17590956528.9273,16987820950.6092,17579251895.7497,NA,NA,NA,NA,NA,NA,NA,NA,74.263,73.772,75.292,75.993,75.95,75.845,75.786,75.692,NA,NA,NA,NA,NA,NA,NA,NA,6.8049898147583,6.67984676361084,7.26507568359375,6.1737322807312,NA,NA,NA,6.22044992446899,NA,3,2.8,2.5,2.5,2.6,2.7,2.8,NA,265.46484375,246.5980835,209.52612305,212.39416504,220.80870056,237.1728363,246.10754395,9.9,10.6,11.5,12.4,13.3,14,14.7,15.1
Turkiye,TUR,84979913,84147318,83384680,82579440,81407204,80312698,79277962,78218479,907118435952.688,819865253669.661,720338498174.744,761005946788.221,778972199727.859,858988492853.742,869682881593.041,864313810469.009,10.432,11.969,13.148,13.73,10.956,10.919,10.899,10.304,72.3088359891207,19.5964926913324,12.2789574462574,15.1768215720022,16.3324638988928,11.1443110840765,7.7751341532833,7.67085364845877,350004410847.635,293050134140.709,209768260359.943,251696740784.294,243293992258.257,223675641540.481,200753327384.372,212027217924.647,NA,NA,NA,NA,NA,NA,NA,NA,78.475,76.032,75.85,77.832,77.563,77.141,76.66,76.646,NA,NA,NA,NA,NA,NA,NA,NA,2.61430358886719,3.53787994384766,4.03382015228271,4.44776010513306,4.29729986190796,4.32368993759155,4.62773990631104,4.30550003051758,NA,2.5,2.5,2.5,2.5,2.5,2.5,2.5,NA,441,395,397,388,437,460,447,8.3,8.6,9,9.4,9.9,10.4,10.9,11.5
Turkmenistan,TKM,6430770,6341855,6250438,6158420,6065066,5968383,5868561,5766431,56542857142.8571,50007428571.4286,45818000000,45232857142.8571,40765428571.4286,37926285714.2857,36169428571.4286,35799714285.7143,4.121,4.452,4.489,4.055,4.051,4.045,4.034,4.023,NA,NA,NA,NA,NA,NA,NA,NA,14670100000,10281800000,8164285714.28571,11187714285.7143,12188857142.8571,8521428571.42857,8011714285.71429,12771714285.7143,NA,NA,NA,NA,NA,NA,NA,NA,69.41,69.264,68.687,69.002,68.796,68.916,68.777,68.782,NA,NA,NA,NA,NA,NA,NA,NA,3.73386001586914,3.8489100933075,3.76267004013062,3.12054991722107,NA,NA,NA,NA,NA,5.7,5.8,5.8,5.8,5.6,5.6,5.5,NA,565.25927734,483.79559326,488.62384033,457.06945801,461.36679077,408.19976807,390.99450684,35,35.8,36.4,37,37.3,37.3,37,36.7
Turks and Caicos Islands,TCA,45703,45114,44276,43080,41487,39844,38246,36538,1228794382.95121,1045782453.5755,774653669.315186,1177285211.72521,1128749004.5304,1028941663.2,1032452000,942070000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.925,74.587,75.001,75.326,76.443,76.702,76.864,76.912,NA,NA,NA,NA,NA,NA,NA,NA,4.10991382598877,4.10662603378296,2.42074680328369,3.02971601486206,2.86723041534424,2.47278213500977,2.90744566917419,2.98526191711426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8
Tuvalu,TUV,11312,11204,11069,10956,10865,10828,10852,10877,59065982.0873657,60196405.7138393,51746594.3148543,54123198.5662913,48015259.8751356,45276595.3533146,41629064.2232388,36811936.0824587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.854,64.547,64.382,64.278,64.212,64.148,64.108,64.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1070.95751953,879.4911499,1109.26647949,820.4006958,1014.10552979,714.24078369,457.81326294,17.4,17.9,18.5,19.1,19.8,20.5,21.2,21.9
Uganda,UGA,47249585,45853778,44404611,42949080,41515395,40127085,38748299,37477356,45565333216.4142,40529788744.0595,37600368239.8824,35348155095.4215,32927025619.6795,30744473841.424,29203988696.2626,32387183730.1002,2.93,3.422,3.914,3.185,3.42,3.643,3.167,2.788,7.1957888597581,2.20457204757414,3.31332289544502,2.867588034469,2.61601190952274,5.20971705914209,5.70637504616212,5.58968606251725,5477862278.4603,6396009272.7923,5796021014.37407,6047736363.12228,4967717826.69986,5122376576.57757,3629227691.22134,4170603009.20654,NA,NA,NA,NA,NA,NA,NA,NA,63.638,62.705,62.851,62.991,62.714,62.115,61.648,61.086,NA,NA,NA,NA,NA,NA,NA,NA,2.56105017662048,2.63593602180481,2.57222175598145,2.30828070640564,2.13052010536194,2.25363993644714,2.13789010047913,2.32152009010315,NA,31.6,31.5,32.5,34.1,35.5,34.2,30.2,NA,43.44807434,36.87842941,33.40487289,32.99159622,31.47759247,39.13254166,40.15630341,30.2,31.1,32.1,33.2,34.3,35.9,37.5,39.2
Ukraine,UKR,38000000,43848986,44207754,44474512,44690584,44880758,45038236,45167350,161989520721.19,199765859570.935,156617722013.342,153883047509.577,130891088293.55,112090505081.739,93355869403.9223,91030967789.0717,NA,9.834,9.475,8.194,8.799,9.5,9.35,9.14,20.1836366617478,9.36313917695223,2.73249209419427,7.88671745611133,10.9518559353178,14.4383227488749,13.9127101997797,48.6998646434424,57417372455.43,81281413098.7658,60801578067.778,63448583044.48,59208892250.9196,53943461808.6232,46023154798.8845,47880176690.9298,NA,NA,NA,NA,NA,NA,NA,NA,68.5879268292683,69.6478048780488,71.1851219512195,71.8273170731707,71.5826829268293,71.7809756097561,71.4763414634146,71.189512195122,NA,NA,NA,NA,NA,NA,NA,NA,5.93389987945557,5.14011001586914,5.38231992721558,5.44129991531372,5.3199200630188,5.41707992553711,5.00977993011475,5.7425684928894,NA,4.8,4.1,3.6,2.8,2.5,2.5,2.5,NA,368,270,247,221,187,157,158,7,7,7.1,7.3,7.4,7.6,7.8,8.1
United Arab Emirates,ARE,9441129,9365145,9287289,9211657,9140169,9068296,8994263,8916899,507063968277.74,415178792756.978,349473015330.157,417989721742.682,427049432157.931,390516804029.952,369255326235.534,370275469571.137,2.873,3.105,4.294,2.331,2.236,2.462,1.64,1.792,4.82788859594475,-0.0138599444012243,-2.07940317940978,-1.93108114782155,3.06863379252005,1.9668255781886,1.61748808904189,4.06996608361603,NA,NA,335237576582.709,404046289993.193,392863172226.004,384043567052.417,360626276378.489,361252552756.978,NA,NA,NA,NA,NA,NA,NA,NA,79.196,78.71,78.946,79.726,79.627,79.504,79.335,79.223,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.89403009414673,3.98417997360229,3.86020994186401,NA,NA,NA,NA,NA,2.5,2.7,3.4,3.8,4.3,4.5,4.8,NA,2351.80541992,2191.81347656,1990.28479004,1914.9317627,1726.24072266,1599.4029541,1439.30053711,4.3,4.5,4.8,5,5.3,5.6,5.9,6.1
United Kingdom,GBR,67791000,67026292,67081234,66836327,66460344,66058859,65611593,65116219,3088839763445.02,3141506156618.7,2697806592293.86,2851407164907.81,2871340347581.79,2680148052335.3,2689106566899.61,2927911140916.73,3.73,4.826,4.472,3.737,3.996,4.33,4.81,5.301,7.92204883147902,2.51837109614213,0.989486703772491,1.73810460086513,2.29283990345938,2.55775577557747,1.0084173681141,0.36804684232536,1032613371395.66,929801395238.219,801032485999.143,902036391533.849,906772479283.289,827907141571.723,777214710110.264,815304691846.949,NA,NA,NA,NA,NA,NA,NA,NA,82.0585365853659,80.7,80.3512195121951,81.4048780487805,81.2560975609756,81.2560975609756,81.1560975609756,80.9560975609756,NA,NA,NA,NA,NA,NA,NA,NA,4.95917558670044,5.90458011627197,5.43935012817383,5.26115989685059,5.20437002182007,5.45256996154785,5.42795991897583,5.55452013015747,NA,2.5,2.5,2.5,2.5,2.5,2.5,2.5,5138.63623047,5738.48486328,4906.23974609,4268.67724609,4226.20507813,3910.81420898,4017.34228516,4433.85839844,3.6,3.6,3.7,3.8,3.8,3.8,3.8,3.9
United States,USA,333271411,332048977,331526933,328329953,326838199,325122128,323071755,320738994,25744108000000,23594031000000,21322950000000,21521395000000,20656516000000,19612102000000,18804913000000,18295019000000,3.65,5.349,8.055,3.669,3.896,4.355,4.869,5.28,8.00279982052121,4.69785886363742,1.23358439630629,1.81221007526021,2.44258329692817,2.13011000365961,1.26158320570536,0.118627135552451,2995046000000,2550038000000,2150112000000,2538450000000,2538089000000,2388260000000,2235558000000,2270622000000,NA,NA,NA,NA,NA,NA,NA,NA,77.4341463414634,76.3292682926829,76.9804878048781,78.7878048780488,78.6390243902439,78.5390243902439,78.5390243902439,78.690243902439,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.42829990386963,5.39998006820679,4.95746994018555,4.89502000808716,5.09296989440918,4.78327989578247,4.93063020706177,NA,2.5,2.5,2.5,2.5,2.5,2.5,2.5,12473.79101563,12012.24121094,11758.42480469,10658.39746094,10280.52636719,9902.81835938,9599.890625,9248.93457031,5.4,5.4,5.5,5.5,5.6,5.6,5.7,5.8
Uruguay,URY,3422794,3426260,3429086,3428409,3427042,3422200,3413766,3402818,70164683290.3776,60760798595.5436,53668636567.8667,62222387928.9932,65344408987.1965,65006047680.3225,57480788380.312,57680327998.6689,7.877,9.301,10.33,8.734,8.336,7.89,7.841,7.488,9.10437983075437,7.74791402314762,9.75640636078194,7.88198870879619,7.60653360377047,6.2180938256186,9.6394134763508,8.66626987079328,22419135286.6886,19432570464.6606,13715036729.0536,17247009222.7087,17265077556.0323,16856823025.2054,15480542619.005,12965298328.9609,NA,NA,NA,NA,NA,NA,NA,NA,78,75.436,78.43,77.508,77.611,77.625,77.571,77.483,NA,NA,NA,NA,NA,NA,NA,NA,4.5073299407959,4.46065998077393,4.54292011260986,4.62833976745605,4.60362005233765,4.41787004470825,4.36420011520386,4.20636987686157,NA,2.5,2.5,2.5,2.5,2.5,2.5,2.5,NA,1620.32641602,1427.14025879,1677.09790039,1697.01452637,1655.83239746,1454.54711914,1410.3215332,5.6,5.8,6,6.2,6.5,6.8,7.2,7.6
